,recall,precision
0,0.7800495662949195,0.82174688057041
1,0.7800495662949195,0.82174688057041
2,0.7800495662949195,0.82174688057041
3,0.7800495662949195,0.82174688057041
4,0.7800495662949195,0.82174688057041
5,0.7800495662949195,0.82174688057041
6,0.7546468401486989,0.8431372549019608
7,0.7224287484510533,0.8619986403806934
8,0.6926889714993805,0.8867786705624543
9,0.6672862453531598,0.9014740108611327
10,0.6350681536555143,0.9111295681063123
11,0.6003717472118959,0.9178445229681979
12,0.5718711276332095,0.9253034547152195
13,0.540272614622057,0.93158953722334
14,0.5123915737298637,0.9365591397849462
15,0.4770755885997522,0.9450292397660819
16,0.44609665427509293,0.9471698113207547
17,0.41697645600991323,0.9524456521739131
18,0.3952912019826518,0.9549418604651163
19,0.3748451053283767,0.9579439252336449
20,0.35997521685254025,0.9591503267973857
21,0.3395291201982652,0.9616055846422339
22,0.3184634448574969,0.9616055846422339
23,0.2992565055762082,0.9616055846422339
24,0.2868649318463445,0.9628099173553719
25,0.2732342007434944,0.9628099173553719
26,0.26270136307311026,0.9628099173553719
27,0.2459727385377943,0.9641148325358851
28,0.23234200743494424,0.9641148325358851
29,0.21995043370508055,0.9641148325358851
30,0.21437422552664187,0.9641148325358851
31,0.20755885997521686,0.9641148325358851
32,0.19950433705080545,0.9676470588235294
33,0.19578686493184635,0.9695121951219512
34,0.19144981412639406,0.9695121951219512
35,0.19021065675340768,0.9714285714285714
36,0.18339529120198264,0.9714285714285714
37,0.17843866171003717,0.9727891156462585
38,0.17100371747211895,0.9750889679715302
39,0.1691449814126394,0.9750889679715302
40,0.16418835192069392,0.9813432835820896
41,0.16047087980173483,0.9846153846153847
42,0.1579925650557621,0.9880952380952381
43,0.15489467162329615,0.9880952380952381
44,0.15117719950433706,0.9880952380952381
45,0.14869888475836432,0.9880952380952381
46,0.14312267657992564,0.9880952380952381
47,0.13816604708798016,0.9880952380952381
48,0.13197026022304834,0.9880952380952381
49,0.1288723667905824,0.9880952380952381
50,0.1251548946716233,0.9880952380952381
51,0.11771995043370508,0.9880952380952381
52,0.11462205700123916,0.9880952380952381
53,0.10966542750929369,0.9880952380952381
54,0.10408921933085502,0.9880952380952381
55,0.09913258983890955,0.9880952380952381
56,0.09417596034696406,0.9880952380952381
57,0.09231722428748451,0.9880952380952381
58,0.08798017348203221,0.9880952380952381
59,0.08364312267657993,0.9880952380952381
60,0.07992565055762081,0.9880952380952381
61,0.07372986369268897,0.9880952380952381
62,0.061957868649318466,0.9895833333333334
63,0.05514250309789343,0.9895833333333334
64,0.046468401486988845,0.9895833333333334
65,0.04337050805452292,1.0
66,0.040272614622057,1.0
67,0.03469640644361834,1.0
68,0.03345724907063197,1.0
69,0.028500619578686492,1.0
70,0.024163568773234202,1.0
71,0.020446096654275093,1.0
72,0.01486988847583643,1.0
73,0.012391573729863693,1.0
74,0.00929368029739777,1.0
75,0.0055762081784386614,1.0
76,0.004337050805452293,1.0
77,0.0037174721189591076,1.0
78,0.0024783147459727386,1.0
79,0.0018587360594795538,1.0
80,0.0018587360594795538,1.0
81,0.0006195786864931846,1.0
82,0.0006195786864931846,1.0
83,0.0006195786864931846,1.0
