,recall,precision
0,0.8643122676579925,0.638260097647581
1,0.8643122676579925,0.638260097647581
2,0.8643122676579925,0.638260097647581
3,0.8643122676579925,0.638260097647581
4,0.8643122676579925,0.638260097647581
5,0.8643122676579925,0.638260097647581
6,0.8438661710037175,0.65884561238855
7,0.8296158612143743,0.6786771964461994
8,0.8184634448574969,0.6931352459016393
9,0.8097893432465924,0.7101758124667021
10,0.8011152416356877,0.7210958904109589
11,0.7955390334572491,0.7356257046223225
12,0.788723667905824,0.7485549132947977
13,0.7763320941759604,0.7578635014836795
14,0.7719950433705081,0.7720364741641338
15,0.7639405204460966,0.7817164179104478
16,0.7552664188351921,0.7888040712468194
17,0.7472118959107806,0.7970071567989591
18,0.7410161090458488,0.8035714285714286
19,0.7360594795539034,0.8099395567494964
20,0.7317224287484511,0.8208647906657516
21,0.7224287484510533,0.8248429867411026
22,0.7168525402726146,0.8333333333333334
23,0.7118959107806692,0.8419144307469181
24,0.6988847583643123,0.8479880774962743
25,0.6914498141263941,0.8515151515151516
26,0.6871127633209417,0.8618827160493827
27,0.6809169764560099,0.8640625
28,0.6796778190830235,0.8738095238095238
29,0.6728624535315985,0.8768115942028986
30,0.6685254027261462,0.8846153846153846
31,0.6617100371747212,0.8864954432477217
32,0.6573729863692689,0.8886097152428811
33,0.6511771995043371,0.8959931798806479
34,0.6456009913258984,0.8997407087294728
35,0.6387856257744734,0.9044697633654689
36,0.6325898389095415,0.906832298136646
37,0.6239157372986369,0.9098286744815148
38,0.6152416356877324,0.915129151291513
39,0.6053283767038414,0.9154135338345865
40,0.5947955390334573,0.9169847328244275
41,0.5842627013630731,0.9208984375
42,0.5786864931846345,0.9236868186323092
43,0.5693928128872366,0.9236868186323092
44,0.5650557620817844,0.9272540983606558
45,0.557001239157373,0.9338235294117647
46,0.5446096654275093,0.9346895074946466
47,0.5353159851301115,0.9346895074946466
48,0.5241635687732342,0.9365962180200222
49,0.5148698884758365,0.9407069555302167
50,0.5086741016109045,0.9481743227326266
51,0.4993804213135068,0.9508393285371702
52,0.4838909541511772,0.9519112207151664
53,0.47893432465923175,0.9538077403245943
54,0.4714993804213135,0.955470737913486
55,0.4603469640644362,0.9606815203145478
56,0.4485749690210657,0.9675675675675676
57,0.4349442379182156,0.969187675070028
58,0.4188351920693928,0.9696531791907514
59,0.4045848822800496,0.9696531791907514
60,0.38661710037174724,0.9719626168224299
61,0.3748451053283767,0.9719626168224299
62,0.35192069392812886,0.9719626168224299
63,0.3271375464684015,0.9719626168224299
64,0.3066914498141264,0.9719626168224299
65,0.2936802973977695,0.9719626168224299
66,0.2825278810408922,0.9719626168224299
67,0.26889714993804215,0.9719626168224299
68,0.25216852540272616,0.9719626168224299
69,0.22862453531598512,0.9762532981530343
70,0.20508054522924413,0.9792899408284024
71,0.18711276332094176,0.9792899408284024
72,0.16418835192069392,0.9849624060150376
73,0.14312267657992564,0.9913419913419913
74,0.11833952912019827,0.9913419913419913
75,0.09727385377942999,0.9913419913419913
76,0.07930607187112763,0.992
77,0.05885997521685254,1.0
78,0.036555142503097895,1.0
79,0.02292441140024783,1.0
80,0.014250309789343246,1.0
81,0.008674101610904586,1.0
82,0.0018587360594795538,1.0
